Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Peru,PER,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.94000005722046,..,6.05000019073486,6.5,4.80999994277954,7.5,8.35000038146973,..,..,6.38000011444092,6.80000019073486,6.55000019073486,7.48999977111816,8.19999980926514,7.15999984741211,4.78000020980835,4.21999979019165,4.28000020980835,4.73999977111816,3.61999988555908,3.60999989509583,3.54999995231628,3.79999995231628,3.10999989509583,3.19000005722046,2.83999991416931,3.25999999046326,3.04999995231628,3.21000003814697,3.54999995231628,3.50999999046326,3.17000007629395,3.07999992370605,..
Peru,PER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.55999994277954,5.63000011444092,5.73999977111816,5.78000020980835,5.76999998092651,5.76999998092651,5.76000022888184,5.76000022888184,5.80999994277954,5.78000020980835,5.76000022888184,5.80000019073486,4.78999996185303,4.90000009536743,4.8600001335144,4.26000022888184,3.92000007629395,3.8199999332428,3.73000001907349,3.29999995231628,3.26999998092651,2.94000005722046,3.21000003814697,2.84999990463257,2.92000007629395,3.38000011444092,3.34999990463257,3.1800000667572,3.02999997138977,6.23999977111816
Peru,PER,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,5.90000009536743,4.84000015258789,4.57000017166138,4.40000009536743,4.23000001907349,4,4.92000007629395,5.19999980926514,5.82000017166138,6.5,7.11999988555908,6.96999979019165,6.76999998092651,6.98000001907349,9.19999980926514,10.5,11.789999961853,5.32000017166138,3.63000011444092,..,7.92000007629395,8.60000038146973,5.80000019073486,9.39999961853027,9.86999988555908,..,..,7.07000017166138,7.69000005722046,7.75,7.98999977111816,7.80000019073486,7.88000011444092,4.84000015258789,4.15000009536743,4.69999980926514,4.88000011444092,4.17999982833862,4.03999996185303,4.03999996185303,3.98000001907349,3.57999992370605,3.48000001907349,3.24000000953674,3.5699999332428,3.21000003814697,3.26999998092651,3.74000000953674,3.69000005722046,3.49000000953674,3.38000011444092,..
Peru,PER,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.10000038146973,8.15999984741211,8.47000026702881,8.76000022888184,8.69999980926514,8.60000038146973,8.72999954223633,8.52999973297119,8.5600004196167,8.67000007629395,8.63000011444092,8.76000022888184,7.78999996185303,9.55000019073486,9.07999992370605,9.05000019073486,7.78000020980835,8.09000015258789,6.59999990463257,7,6.94999980926514,7.73999977111816,6.53999996185303,7.28000020980835,6.13000011444092,8.25,8.09000015258789,7.94000005722046,7.76000022888184,..
Peru,PER,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.5500001907349,13.6099996566772,15.4700002670288,12.1599998474121,..,13.9499998092651,5.55000019073486,5.51000022888184,8.18000030517578,8.78999996185303,8.44999980926514,7.73999977111816,8.13000011444092,6.8899998664856,7.21000003814697,7.1100001335144,7.88000011444092,6.84999990463257,7.48999977111816,6.51999998092651,8.60000038146973,8.36999988555908,8.90999984741211,7.86999988555908,..
Peru,PER,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.21000003814697,9.32999992370605,9.39000034332275,9.36999988555908,9.36999988555908,9.39000034332275,9.3100004196167,9.40999984741211,9.43000030517578,9.4399995803833,9.44999980926514,9.3100004196167,9.72000026702881,8.64000034332275,9.27999973297119,7.46000003814697,7.21999979019165,6.67000007629395,7.01999998092651,6.17999982833862,6.65999984741211,5.40999984741211,6.44000005722046,6.80999994277954,6.40000009536743,7.46999979019165,7.82000017166138,7.3600001335144,7,..
Peru,PER,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.3900003433228,12.5699996948242,12.1800003051758,13.0799999237061,..,12.6199998855591,6.15000009536743,6.98999977111816,7.23999977111816,8.31999969482422,6.23999977111816,7.26000022888184,6.90000009536743,7.32000017166138,6.48999977111816,6.8600001335144,5.73000001907349,6.90000009536743,7.23999977111816,6.90000009536743,7.65000009536743,8.01000022888184,7.59999990463257,6.8899998664856,..
Peru,PER,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.73999977111816,8.84000015258789,9,9.11999988555908,9.09000015258789,9.0600004196167,9.0600004196167,9.02999973297119,9.03999996185303,9.11999988555908,9.09000015258789,9.07999992370605,8.85999965667725,9.05000019073486,9.1899995803833,8.17000007629395,7.46999979019165,7.30000019073486,6.84000015258789,6.53999996185303,6.78999996185303,6.44000005722046,6.48000001907349,7.01999998092651,6.28000020980835,7.82999992370605,7.94999980926514,7.6399998664856,7.36999988555908,..
Peru,PER,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3100004196167,13.0500001907349,13.7200002670288,12.6400003433228,..,13.2399997711182,5.86999988555908,6.32000017166138,7.67000007629395,8.52999973297119,7.23000001907349,7.48000001907349,7.46999979019165,7.13000011444092,6.82000017166138,6.96999979019165,6.69999980926514,6.88000011444092,7.34999990463257,6.73000001907349,8.07999992370605,8.17000007629395,8.21000003814697,7.32999992370605,..
Philippines,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.1548217798216,1.59563300452722,5.79665220101376,5.62554937008814,8.1830790570034,2.56410256428441,5.39999999968083,6.25395319397733,2.35880645890596,1.95551032285385,14.3814616757328,21.4033435366143,8.20403413498833,16.5800322638464,34.1635916359166,6.76140270456076,9.19922713611011,9.89875159736565,7.3345259391769,17.5333333327502,18.2005104938509,13.0825985241676,10.2217271376891,10.0293565620481,50.3389756374498,23.1031071803888,1.14813777653333,4.06976744186029,13.8600691673318,12.2429906542055,12.1773522064946,19.2614585266282,8.65100357865264,6.71631104109973,10.3864734299518,6.83199610989531,7.47610377787908,5.59025939650602,9.2349343226712,5.93904901780807,3.9771250324928,5.3455019556714,2.72277227722769,2.28915662650606,4.82921083627796,6.51685393258431,5.48523206751053,2.90000000000002,8.26044703595724,4.21903052064627,3.78983634797591,4.71841704718416,3.02696391124798,2.58268766141797,3.59782343864207,0.674192536845412,1.25369880080983,2.85318772590942,5.21160460595185,2.48027858716509,..
Philippines,PHL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,3.04411714123458,6.79042335157807,8.56707333175579,4.51099774824357,3.97650987886529,5.33479317435616,1.96338933297314,6.40814437322436,5.8857359717729,15.1555042161846,14.399215944148,6.51174150535701,16.8713400451451,32.5997414201053,9.31582749076796,8.3045390437299,8.27287599847794,9.33173978848572,14.8395435853814,14.2499490918723,11.7031389345239,8.70122435547019,14.2218810587982,53.335957599608,17.6328599142573,2.95287805646555,7.49819209915661,9.64702287862103,9.03306356551778,12.971281273029,16.5268798994133,7.93265832810506,6.83215812901223,9.99131459754241,7.55087024042007,7.66103783703589,6.22439202129794,22.3817240444323,6.58505679951575,9.1592021263784,5.61886228085811,4.23109181372058,3.19213132949372,5.89075853406953,5.91089344785409,5.11158666295037,3.16428975494875,7.17921618315836,2.73825856642382,4.37088436444888,3.91880577530506,1.99417609680252,2.0610633590687,3.05305530085906,-0.719682789735927,1.28031174373962,2.32025994608939,3.74065383022071,0.76363864723686,..
Philippines,PHL,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.971281273029,16.5268798994133,7.93265832810506,6.83215812901223,9.99131459754241,7.55087024042007,7.66103783703589,6.22439202129794,10.4574793752868,6.58505679951575,9.1592021263784,5.61886228085811,4.23109181372058,3.19213132949372,5.89075853406953,5.91089344785409,5.11158666295037,3.16428975494875,7.17921618315836,2.73825856642382,4.37088436444888,3.91880577530506,1.99417609680252,2.0610633590687,3.05305530085906,-0.719682789735927,1.28031174373962,2.32025994608939,3.74065383022071,0.76363864723686,..
Philippines,PHL,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),per_lm_alllm.cov_q2_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),per_lm_alllm.cov_q3_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),per_lm_alllm.cov_q4_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,Coverage of unemployment benefits and ALMP in poorest quintile (% of population),per_lm_alllm.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,Coverage of unemployment benefits and ALMP in richest quintile (% of population),per_lm_alllm.cov_q5_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.3100004196167,..,11.1499996185303,10.1599998474121,10.4899997711182,10.6800003051758,10.3299999237061,10.039999961853,9.19999980926514,..,9.30000019073486,8.46000003814697,7.51000022888184,..,..,..,..
Philippines,PHL,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.4700002670288,..,10,9.05000019073486,9.5,9.82999992370605,9.31999969482422,8.89999961853027,8.07999992370605,..,8.14999961853027,7.28000020980835,6.51000022888184,..,..,..,..
Philippines,PHL,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.0400009155273,..,12.1400003433228,11.1700000762939,11.3800001144409,11.4799995422363,11.25,11.1000003814697,10.3000001907349,..,10.4700002670288,9.67000007629395,8.52000045776367,..,..,..,..
Philippines,PHL,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.42999982833862,..,7.34999990463257,6.8899998664856,6.46000003814697,6.28999996185303,6.21000003814697,5.86999988555908,6.34999990463257,..,5.3600001335144,5.26999998092651,4.46000003814697,..,..,..,..
Philippines,PHL,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.73000001907349,..,5.3600001335144,5.1399998664856,4.53999996185303,5.86999988555908,5.65999984741211,5.46999979019165,6.15999984741211,..,4.82000017166138,4.73999977111816,4.26000022888184,..,..,..,..
Philippines,PHL,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.26999998092651,..,8.47000026702881,7.8600001335144,7.53999996185303,6.51000022888184,6.51000022888184,6.09000015258789,6.44999980926514,..,5.65000009536743,5.55999994277954,4.55999994277954,..,..,..,..
Philippines,PHL,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.5200004577637,..,9.4399995803833,8.78999996185303,8.52000045776367,..,..,..,..,..,10.8699998855591,10.2799997329712,9.02999973297119,..,..,..,..
Philippines,PHL,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.5200004577637,..,9.22000026702881,8.72999954223633,8.35999965667725,..,..,..,..,..,10.1300001144409,9.5600004196167,8.10000038146973,..,..,..,..
Philippines,PHL,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.9399995803833,..,9.56999969482422,8.8100004196167,8.61999988555908,..,..,..,..,..,11.4099998474121,10.8299999237061,9.80000019073486,..,..,..,..
Philippines,PHL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.78999996185303,3.86999988555908,4.03000020980835,4.11999988555908,4.11999988555908,4.15999984741211,4.1399998664856,3.94000005722046,4.05000019073486,4.05999994277954,4.01999998092651,3.95000004768372,3.83999991416931,3.89000010490417,4.19999980926514,4.32999992370605,3.72000002861023,4.01000022888184,4.13000011444092,3.78999996185303,3.82999992370605,3.73000001907349,3.8199999332428,3.72000002861023,3.22000002861023,2.75999999046326,2.70000004768372,2.6800000667572,2.52999997138977,..
Philippines,PHL,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,6.6100001335144,6.34999990463257,5.1100001335144,3.34999990463257,4.30000019073486,7.78000020980835,8.56999969482422,6.73000001907349,..,7.48000001907349,8.5600004196167,8.59000015258789,6.73000001907349,10.039999961853,8.14000034332275,8.85999965667725,10.8800001144409,9.52000045776367,10.289999961853,9.85000038146973,12.8299999237061,11.539999961853,10.7200002670288,10.5699996948242,10.6800003051758,9.75,9.81999969482422,10.9799995422363,10,11.6000003814697,4.01999998092651,..,3.83999991416931,3.89000010490417,4.19999980926514,4.32999992370605,3.72000002861023,4.01000022888184,4.13000011444092,3.78999996185303,3.82999992370605,3.73000001907349,3.8199999332428,3.72000002861023,3.22000002861023,2.84999990463257,2.70000004768372,2.6800000667572,2.52999997138977,..
Philippines,PHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.4300000667572,3.45000004768372,3.48000001907349,3.46000003814697,3.46000003814697,3.4300000667572,3.44000005722046,3.55999994277954,3.53999996185303,3.5,3.5,3.4300000667572,3.32999992370605,3.34999990463257,3.53999996185303,3.88000011444092,3.25999999046326,3.53999996185303,3.6800000667572,3.49000000953674,3.44000005722046,3.35999989509583,3.28999996185303,3.51999998092651,2.97000002861023,2.65000009536743,2.46000003814697,2.13000011444092,2.04999995231628,..
Philippines,PHL,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,4.6100001335144,4.88000011444092,4.59000015258789,3.14000010490417,3.57999992370605,3.1800000667572,2.58999991416931,2.40000009536743,..,3.19000005722046,3.50999999046326,3.57999992370605,3.69000005722046,5.21000003814697,4.80000019073486,4.94999980926514,8.05000019073486,7.65000009536743,7.32000017166138,7.11999988555908,9.26000022888184,8.89000034332275,8.44999980926514,8.85000038146973,8.85000038146973,7.8600001335144,8.14999961853027,9.81999969482422,9.6899995803833,10.9499998092651,3.5,..,3.32999992370605,3.34999990463257,3.53999996185303,3.88000011444092,3.25999999046326,3.53999996185303,3.6800000667572,3.49000000953674,3.44000005722046,3.35999989509583,3.28999996185303,3.51999998092651,2.97000002861023,2.59999990463257,2.46000003814697,2.13000011444092,2.04999995231628,..
Philippines,PHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.55999994277954,3.60999989509583,3.69000005722046,3.71000003814697,3.71000003814697,3.71000003814697,3.70000004768372,3.70000004768372,3.73000001907349,3.71000003814697,3.70000004768372,3.63000011444092,3.52999997138977,3.54999995231628,3.79999995231628,4.05000019073486,3.4300000667572,3.72000002861023,3.85999989509583,3.60999989509583,3.58999991416931,3.5,3.5,3.59999990463257,3.0699999332428,2.69000005722046,2.54999995231628,2.33999991416931,2.24000000953674,3.35999989509583
Philippines,PHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,6.69999980926514,..,5.28000020980835,5.3600001335144,4.76999998092651,3.21000003814697,3.82999992370605,4.80000019073486,4.46999979019165,4,3.5,4.75,5.3600001335144,5.5,4.8899998664856,7.03000020980835,6.07000017166138,6.42999982833862,9.10000038146973,8.34000015258789,8.42000007629395,8.13000011444092,10.6000003814697,9.86999988555908,9.28999996185303,9.47999954223633,9.52999973297119,8.5600004196167,8.77999973297119,10.25,9.8100004196167,11.1899995803833,3.70000004768372,..,3.52999997138977,3.54999995231628,3.79999995231628,4.05000019073486,3.4300000667572,3.72000002861023,3.85999989509583,3.60999989509583,3.58999991416931,3.5,3.5,3.59999990463257,3.0699999332428,2.70000004768372,2.54999995231628,2.33999991416931,2.24000000953674,..
Philippines,PHL,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.8100004196167,11,11.4300003051758,11.7299995422363,11.8400001525879,12.0500001907349,12.1199998855591,11.6800003051758,11.9499998092651,12.0699996948242,12.039999961853,11.75,11.3199996948242,11.5200004577637,11.5500001907349,12.3000001907349,10.8000001907349,12.3100004196167,12.6800003051758,11.8900003433228,11.8800001144409,11.6599998474121,11.2799997329712,11.4099998474121,10.1099996566772,8.72999954223633,8.85000038146973,8.13000011444092,8.11999988555908,..
Philippines,PHL,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.0699996948242,..,20.3700008392334,18.4500007629395,21.9799995422363,19.1599998474121,..,..,..,..,..,..,..,..,..,..,12.8400001525879,..,11.8699998855591,11.8400001525879,11.8900003433228,12.4300003051758,10.9099998474121,12.4399995803833,12.8100004196167,11.9899997711182,11.8999996185303,11.6499996185303,11.2399997711182,11.3299999237061,10.0100002288818,9.22000026702881,8.90999984741211,8.22000026702881,8.25,..
Philippines,PHL,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.53999996185303,7.59000015258789,7.67000007629395,7.69000005722046,7.73999977111816,7.73000001907349,7.76999998092651,7.94999980926514,7.90999984741211,7.90000009536743,7.90000009536743,7.80000019073486,7.67000007629395,7.78999996185303,7.96999979019165,8.77000045776367,7.65999984741211,8.60000038146973,8.86999988555908,8.71000003814697,8.30000019073486,8.19999980926514,8.0600004196167,8.43000030517578,7.59000015258789,6.92000007629395,6.59999990463257,5.69999980926514,5.78999996185303,..
Philippines,PHL,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.72999954223633,..,13.2299995422363,13.1199998855591,14.1000003814697,13.1300001144409,..,..,..,..,..,..,..,..,..,..,7.94000005722046,..,7.73999977111816,7.94999980926514,8.13000011444092,8.86999988555908,7.71999979019165,8.63000011444092,8.85999965667725,8.68000030517578,8.25,8.14999961853027,8.01000022888184,8.35999965667725,7.51999998092651,6.80999994277954,6.6399998664856,5.76000022888184,5.88000011444092,..
Philippines,PHL,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.8100004196167,8.90999984741211,9.13000011444092,9.26000022888184,9.32999992370605,9.39999961853027,9.44999980926514,9.39000034332275,9.47000026702881,9.51000022888184,9.5,9.3100004196167,9.0600004196167,9.17000007629395,9.32999992370605,10.1099996566772,8.85000038146973,9.98999977111816,10.3199996948242,9.93000030517578,9.67000007629395,9.51000022888184,9.27999973297119,9.5600004196167,8.5600004196167,7.59000015258789,7.40999984741211,6.59999990463257,6.67000007629395,..
Philippines,PHL,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.1099996566772,..,15.8900003433228,15.039999961853,17.0400009155273,15.3900003433228,..,..,..,..,..,..,..,..,..,..,9.73999977111816,..,9.25,9.38000011444092,9.55000019073486,10.2299995422363,8.9399995803833,10.0600004196167,10.3599996566772,9.9399995803833,9.63000011444092,9.47000026702881,9.22999954223633,9.47999954223633,8.47000026702881,7.69999980926514,7.46000003814697,6.67000007629395,6.76999998092651,..
Poland,POL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,1.09999999900013,-0.0989119673600669,2.47524752475231,7.05314009565231,2.25631768955089,4.41306266552888,4.90278951821563,8.10126582278465,7.02576112412187,9.68271334792131,19.1271820448877,103.55871886121,25.534759358289,15.4009994265581,11.5212607368496,16.5499681731381,26.3790278536324,58.7208297320654,244.550932984827,567.878800666191,76.7694992087346,46.0985621037432,36.9641666120718,32.9912766093522,27.951388563304,19.7949669196707,14.9131586149599,11.5978554257236,7.1540729117986,9.90017538843062,5.40833545566151,1.90528215048054,0.682701375787657,3.38264681884694,2.18379872390258,1.28469394366409,2.45874312385397,4.1649719352477,3.79539242483406,2.58069370250546,4.23940149625935,3.56037151702788,0.99198260633235,0.0538213132400467,-0.874125874125849,-0.664767331434023,2.07593553673862,1.81295156542681,2.227478809383,..
Poland,POL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.2559948028594,38.6254669501792,30.6427963798211,37.2340348200863,27.9376478304587,17.952522466905,13.6664847413452,11.0216221204024,6.16457565855812,6.12332218495446,3.11986663961557,1.85017994496832,0.776027953578094,4.91665042941791,2.55918278515728,1.7284178695871,3.71707812290532,3.894357376239,3.78555107466367,1.65091015105409,3.2705724877474,2.36150037677237,0.304912996840983,0.521872269712276,0.974028777668138,0.311616932329244,1.85970184552824,1.2016089983524,3.14915515271137,..
